event_datetime,event_params__ga_session_id,event_name,event_params__ad_id,event_params__ad_unit_id,event_params__ad_network,event_params__ad_placement,event_params__ad_reward_type,event_params__ad_instance,event_params__ad_error_code,event_params__character_name,event_params__current_tier,event_params__current_question_index,question_address,ts_weekday,ts_daytime_named,app_info__version,geo__country,device__operating_system,event_server_delay_seconds
2025-12-14 03:37:01+00:00,10158.0,Ad Rewarded,9805f95b6b46,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Borin,4.0,1.0,Borin - T: 4 - Q: 1,Pazar,Gece,1.0.7,Türkiye,IOS,
2025-12-14 03:37:03+00:00,10158.0,Ad Rewarded,55613e257e09,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_a,,Astra,3.0,2.0,Astra - T: 3 - Q: 2,Pazar,Gece,1.0.5,Türkiye,IOS,
2025-12-14 03:38:52+00:00,10158.0,Ad Rewarded,beea6eeac119,rewarded_1,admob,Unknown/Missing,Unknown/Missing,None,,Astra,3.0,10.0,Astra - T: 3 - Q: 10,Pazar,Gece,1.0.6,Türkiye,IOS,
2025-12-15 18:21:59+00:00,10282.0,Ad Rewarded,780da352013c,None,unity,Unknown/Missing,Unknown/Missing,instance_b,,Dax,1.0,7.0,Dax - T: 1 - Q: 7,Pazartesi,Akşam,1.0.7,United States,IOS,
2025-12-15 18:23:04+00:00,10282.0,Ad Rewarded,5b3397a3341b,rewarded_2,admob,Unknown/Missing,Unknown/Missing,instance_a,,Borin,3.0,2.0,Borin - T: 3 - Q: 2,Pazartesi,Akşam,1.0.7,United States,IOS,
2025-12-16 05:29:16+00:00,10283.0,Ad Rewarded,ee5d34decffe,rewarded_2,admob,Unknown/Missing,Unknown/Missing,instance_b,,Dax,2.0,1.0,Dax - T: 2 - Q: 1,Salı,Gece,1.0.7,United States,IOS,
2025-12-16 05:29:30+00:00,10283.0,Ad Rewarded,0b4beb075714,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Astra,2.0,6.0,Astra - T: 2 - Q: 6,Salı,Gece,1.0.6,United States,IOS,
2025-12-16 05:29:33+00:00,10283.0,Ad Rewarded,5edcea14ebf5,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_b,,Dax,3.0,7.0,Dax - T: 3 - Q: 7,Salı,Gece,1.0.6,United States,IOS,
2025-12-12 05:47:09+00:00,10064.0,Ad Rewarded,34705924fd3b,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,4.0,5.0,Cyra - T: 4 - Q: 5,Cuma,Gece,1.0.7,Türkiye,IOS,
2025-12-12 05:49:03+00:00,10064.0,Ad Rewarded,b991657d45e6,None,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Astra,3.0,2.0,Astra - T: 3 - Q: 2,Cuma,Gece,1.0.5,Türkiye,IOS,
2025-12-23 09:09:06+00:00,10353.0,Ad Load Failed,,,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,timeout,,,,,Salı,Sabah,1.0.7,United States,IOS,0.06586442507535462
2025-12-23 09:10:43+00:00,10353.0,Ad Rewarded,275752232fd7,None,admob,Unknown/Missing,Unknown/Missing,instance_b,,Dax,1.0,5.0,Dax - T: 1 - Q: 5,Salı,Sabah,1.0.5,United States,IOS,
2025-12-22 06:36:28+00:00,10549.0,Ad Rewarded,7b3a37a2b009,None,admob,Unknown/Missing,Unknown/Missing,None,,Cyra,2.0,7.0,Cyra - T: 2 - Q: 7,Pazartesi,Sabah,1.0.5,Türkiye,IOS,
2025-12-22 15:03:22+00:00,10548.0,Ad Rewarded,28e0c3bf3f2e,rewarded_2,None,Unknown/Missing,Unknown/Missing,None,,Dax,2.0,11.0,Dax - T: 2 - Q: 11,Pazartesi,Öğle,1.0.5,Türkiye,IOS,
2025-12-22 15:04:01+00:00,10548.0,Ad Rewarded,9311b3dcf02a,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_a,,Astra,3.0,5.0,Astra - T: 3 - Q: 5,Pazartesi,Öğle,1.0.6,Türkiye,IOS,
2025-12-23 09:05:17+00:00,10550.0,Ad Rewarded,5674578d77ce,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Dax,4.0,6.0,Dax - T: 4 - Q: 6,Salı,Sabah,1.0.6,Türkiye,IOS,
2025-12-23 09:06:51+00:00,10550.0,Ad Rewarded,5f0488137907,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,3.0,11.0,Cyra - T: 3 - Q: 11,Salı,Sabah,1.0.7,Türkiye,IOS,
2025-12-21 15:14:01+00:00,10458.0,Ad Rewarded,43654ac60e8a,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,1.0,5.0,Cyra - T: 1 - Q: 5,Pazar,Öğle,1.0.7,Türkiye,ANDROID,
2025-12-22 01:27:22+00:00,10202.0,Ad Rewarded,4b8a45592bd8,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Astra,3.0,4.0,Astra - T: 3 - Q: 4,Pazartesi,Gece,1.0.7,United States,ANDROID,
2025-12-22 01:29:22+00:00,10202.0,Ad Rewarded,7c6428b6959d,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_a,,Astra,2.0,3.0,Astra - T: 2 - Q: 3,Pazartesi,Gece,1.0.5,United States,ANDROID,
2025-12-18 18:16:12+00:00,10118.0,Ad Rewarded,ca8c2bccdd7e,rewarded_2,unity,Unknown/Missing,Unknown/Missing,None,,Borin,2.0,6.0,Borin - T: 2 - Q: 6,Perşembe,Akşam,1.0.6,Türkiye,IOS,
2025-12-18 18:16:12+00:00,10118.0,Ad Rewarded,dba2072b9681,None,None,Unknown/Missing,Unknown/Missing,instance_b,,Borin,3.0,10.0,Borin - T: 3 - Q: 10,Perşembe,Akşam,1.0.7,Türkiye,IOS,
2025-12-18 18:16:21+00:00,10118.0,Ad Rewarded,a2985f19146c,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Borin,4.0,2.0,Borin - T: 4 - Q: 2,Perşembe,Akşam,1.0.5,Türkiye,IOS,
2025-12-18 18:17:52+00:00,10118.0,Ad Rewarded,e18d1c40a734,rewarded_2,None,Unknown/Missing,Unknown/Missing,None,,Borin,2.0,5.0,Borin - T: 2 - Q: 5,Perşembe,Akşam,1.0.5,Türkiye,IOS,
2025-12-18 18:18:12+00:00,10118.0,Ad Rewarded,951ea117d43f,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Borin,4.0,6.0,Borin - T: 4 - Q: 6,Perşembe,Akşam,1.0.7,Türkiye,IOS,
2025-12-07 03:50:33+00:00,10252.0,Ad Rewarded,deb8ff2ea8c2,rewarded_2,admob,Unknown/Missing,Unknown/Missing,None,,Astra,2.0,9.0,Astra - T: 2 - Q: 9,Pazar,Gece,1.0.7,United States,IOS,
2025-12-07 03:55:12+00:00,10252.0,Ad Rewarded,844f512d5723,None,None,Unknown/Missing,Unknown/Missing,instance_b,,Borin,1.0,7.0,Borin - T: 1 - Q: 7,Pazar,Gece,1.0.5,United States,IOS,
2025-12-07 04:00:52+00:00,10252.0,Ad Rewarded,40d52709d79d,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_a,,Astra,1.0,12.0,Astra - T: 1 - Q: 12,Pazar,Gece,1.0.6,United States,IOS,
2025-12-15 03:00:30+00:00,10251.0,Ad Rewarded,65404c3f3892,None,admob,Unknown/Missing,Unknown/Missing,instance_a,,Astra,4.0,6.0,Astra - T: 4 - Q: 6,Pazartesi,Gece,1.0.6,United States,IOS,
2025-12-12 16:29:39+00:00,10057.0,Ad Rewarded,204c3d5b7544,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_b,,Borin,1.0,8.0,Borin - T: 1 - Q: 8,Cuma,Öğle,1.0.5,United States,ANDROID,
2025-12-12 16:34:09+00:00,10057.0,Ad Rewarded,62d7b01b5c54,None,admob,Unknown/Missing,Unknown/Missing,instance_b,,Borin,4.0,12.0,Borin - T: 4 - Q: 12,Cuma,Öğle,1.0.5,United States,ANDROID,
2025-12-12 16:35:11+00:00,10057.0,Ad Rewarded,435c4c62d380,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,2.0,1.0,Cyra - T: 2 - Q: 1,Cuma,Öğle,1.0.7,United States,ANDROID,
2025-12-16 14:05:35+00:00,10267.0,Ad Rewarded,7210a44081fd,rewarded_2,None,Unknown/Missing,Unknown/Missing,None,,Borin,2.0,7.0,Borin - T: 2 - Q: 7,Salı,Öğle,1.0.6,United States,ANDROID,
2025-12-16 14:06:27+00:00,10267.0,Ad Rewarded,899ce9d1231d,None,unity,Unknown/Missing,Unknown/Missing,instance_a,,Borin,3.0,1.0,Borin - T: 3 - Q: 1,Salı,Öğle,1.0.6,United States,ANDROID,
2025-12-22 09:15:26+00:00,10360.0,Ad Rewarded,6222c4038c4f,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,3.0,2.0,Cyra - T: 3 - Q: 2,Pazartesi,Sabah,1.0.6,United States,ANDROID,
2025-12-22 21:53:58+00:00,10361.0,Ad Rewarded,61613d90e101,None,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,2.0,8.0,Dax - T: 2 - Q: 8,Pazartesi,Akşam,1.0.6,United States,ANDROID,
2025-12-23 20:03:03+00:00,10363.0,Ad Rewarded,c57fcd56b385,None,ironSource,Unknown/Missing,Unknown/Missing,None,,Dax,4.0,9.0,Dax - T: 4 - Q: 9,Salı,Akşam,1.0.7,United States,ANDROID,
2025-12-22 13:00:47+00:00,10335.0,Ad Rewarded,5b966f428f7f,None,admob,Unknown/Missing,Unknown/Missing,instance_a,,Borin,1.0,8.0,Borin - T: 1 - Q: 8,Pazartesi,Öğle,1.0.7,United States,IOS,
2025-12-22 13:07:43+00:00,10335.0,Ad Rewarded,dd113eb66b43,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Borin,1.0,4.0,Borin - T: 1 - Q: 4,Pazartesi,Öğle,1.0.7,United States,IOS,
2025-12-23 06:16:20+00:00,10333.0,Ad Rewarded,cf0e1bc79ce0,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Borin,2.0,11.0,Borin - T: 2 - Q: 11,Salı,Sabah,1.0.6,United States,IOS,
2025-12-23 06:18:09+00:00,10333.0,Ad Rewarded,c8c936601f96,None,admob,Unknown/Missing,Unknown/Missing,instance_a,,Borin,3.0,7.0,Borin - T: 3 - Q: 7,Salı,Sabah,1.0.6,United States,IOS,
2025-12-23 06:19:56+00:00,10333.0,Ad Rewarded,691aa1dd0d10,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_a,,Borin,1.0,8.0,Borin - T: 1 - Q: 8,Salı,Sabah,1.0.7,United States,IOS,
2025-12-18 08:00:29+00:00,10217.0,Ad Rewarded,bacf3d39a663,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Dax,1.0,9.0,Dax - T: 1 - Q: 9,Perşembe,Sabah,1.0.7,Türkiye,ANDROID,
2025-12-20 08:38:59+00:00,10215.0,Ad Rewarded,de75bec42ffe,None,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Dax,4.0,1.0,Dax - T: 4 - Q: 1,Cumartesi,Sabah,1.0.7,Türkiye,ANDROID,
2025-12-21 02:04:00+00:00,10214.0,Ad Rewarded,1e2437dc682a,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_b,,Dax,2.0,11.0,Dax - T: 2 - Q: 11,Pazar,Gece,1.0.5,Türkiye,ANDROID,
2025-12-22 17:43:18+00:00,10216.0,Ad Rewarded,ce1e838e31c4,None,ironSource,Unknown/Missing,Unknown/Missing,None,,Dax,3.0,9.0,Dax - T: 3 - Q: 9,Pazartesi,Öğle,1.0.7,Türkiye,ANDROID,
2025-12-22 17:43:48+00:00,10216.0,Ad Rewarded,842f6d11178c,rewarded_2,admob,Unknown/Missing,Unknown/Missing,instance_a,,Dax,4.0,9.0,Dax - T: 4 - Q: 9,Pazartesi,Öğle,1.0.6,Türkiye,ANDROID,
2025-12-22 17:50:48+00:00,10216.0,Ad Rewarded,88b8fbf2e9c4,rewarded_1,admob,Unknown/Missing,Unknown/Missing,None,,Dax,4.0,4.0,Dax - T: 4 - Q: 4,Pazartesi,Öğle,1.0.7,Türkiye,ANDROID,
2025-12-14 15:24:11+00:00,10179.0,Ad Rewarded,9a44086fcb6b,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,1.0,9.0,Cyra - T: 1 - Q: 9,Pazar,Öğle,1.0.6,United States,ANDROID,
2025-12-17 17:59:13+00:00,10178.0,Ad Rewarded,dac10ff78e40,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,3.0,7.0,Cyra - T: 3 - Q: 7,Çarşamba,Öğle,1.0.6,United States,ANDROID,
2025-12-17 18:03:05+00:00,10178.0,Ad Rewarded,82221f93e722,None,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Dax,3.0,12.0,Dax - T: 3 - Q: 12,Çarşamba,Akşam,1.0.6,United States,ANDROID,
2025-12-20 13:55:03+00:00,10181.0,Ad Rewarded,3da38ca4e2b9,None,admob,Unknown/Missing,Unknown/Missing,None,,Borin,2.0,3.0,Borin - T: 2 - Q: 3,Cumartesi,Öğle,1.0.6,United States,ANDROID,
2025-12-23 09:08:06+00:00,10180.0,Ad Load Failed,,,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,2,,,,,Salı,Sabah,1.0.7,United States,ANDROID,0.7908814411779206
2025-12-23 09:08:58+00:00,10180.0,Ad Rewarded,e34c0315d08e,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,3.0,9.0,Cyra - T: 3 - Q: 9,Salı,Sabah,1.0.6,United States,ANDROID,
2025-12-16 00:11:47+00:00,10116.0,Ad Rewarded,e99fbc1fe892,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,2.0,8.0,Cyra - T: 2 - Q: 8,Salı,Gece,1.0.6,Türkiye,IOS,
2025-12-17 20:39:03+00:00,10115.0,Ad Rewarded,eb66db0835d3,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_b,,Borin,2.0,3.0,Borin - T: 2 - Q: 3,Çarşamba,Akşam,1.0.5,Türkiye,IOS,
2025-12-19 06:36:00+00:00,10117.0,Ad Rewarded,18be8ba8eb27,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,2.0,3.0,Cyra - T: 2 - Q: 3,Cuma,Sabah,1.0.7,Türkiye,IOS,
2025-12-19 06:36:36+00:00,10117.0,Ad Rewarded,594964b48ee9,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_b,,Borin,4.0,4.0,Borin - T: 4 - Q: 4,Cuma,Sabah,1.0.7,Türkiye,IOS,
2025-12-23 21:38:54+00:00,10114.0,Ad Rewarded,a165cac5b536,None,ironSource,Unknown/Missing,Unknown/Missing,None,,Borin,1.0,7.0,Borin - T: 1 - Q: 7,Salı,Akşam,1.0.6,Türkiye,IOS,
2025-12-21 12:09:21+00:00,10432.0,Ad Rewarded,6d04174b0128,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,2.0,8.0,Dax - T: 2 - Q: 8,Pazar,Öğle,1.0.7,Türkiye,IOS,
2025-12-21 12:14:50+00:00,10432.0,Ad Rewarded,0efef5e1ea5d,None,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Dax,2.0,7.0,Dax - T: 2 - Q: 7,Pazar,Öğle,1.0.7,Türkiye,IOS,
2025-12-23 15:04:12+00:00,10495.0,Ad Rewarded,f053c2a55b78,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_a,,Borin,4.0,3.0,Borin - T: 4 - Q: 3,Salı,Öğle,1.0.6,Türkiye,IOS,
2025-12-23 15:05:53+00:00,10495.0,Ad Rewarded,f05603fdb187,rewarded_2,admob,Unknown/Missing,Unknown/Missing,instance_a,,Dax,2.0,11.0,Dax - T: 2 - Q: 11,Salı,Öğle,1.0.6,Türkiye,IOS,
2025-12-23 15:07:31+00:00,10495.0,Ad Rewarded,2fb91515b0f8,None,admob,Unknown/Missing,Unknown/Missing,instance_b,,Borin,2.0,3.0,Borin - T: 2 - Q: 3,Salı,Öğle,1.0.7,Türkiye,IOS,
2025-12-12 03:05:48+00:00,10014.0,Ad Rewarded,3f94790f7fc0,None,unity,Unknown/Missing,Unknown/Missing,instance_a,,Borin,3.0,3.0,Borin - T: 3 - Q: 3,Cuma,Gece,1.0.7,United States,IOS,
2025-12-12 03:06:14+00:00,10014.0,Ad Rewarded,97a5c8383846,None,None,Unknown/Missing,Unknown/Missing,instance_a,,Astra,1.0,5.0,Astra - T: 1 - Q: 5,Cuma,Gece,1.0.5,United States,IOS,
2025-12-16 14:05:56+00:00,10013.0,Ad Rewarded,3569b46045cc,rewarded_2,admob,Unknown/Missing,Unknown/Missing,instance_b,,Astra,1.0,3.0,Astra - T: 1 - Q: 3,Salı,Öğle,1.0.7,United States,IOS,
2025-12-19 11:28:12+00:00,10243.0,Ad Rewarded,30144f7d402b,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,3.0,5.0,Cyra - T: 3 - Q: 5,Cuma,Sabah,1.0.7,Türkiye,IOS,
2025-12-19 15:37:26+00:00,10241.0,Ad Rewarded,f41f05e12855,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,4.0,10.0,Cyra - T: 4 - Q: 10,Cuma,Öğle,1.0.5,Türkiye,IOS,
2025-12-14 19:56:25+00:00,10437.0,Ad Rewarded,ee9913e773a8,rewarded_1,admob,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,1.0,3.0,Cyra - T: 1 - Q: 3,Pazar,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-18 08:56:26+00:00,10438.0,Ad Rewarded,b085e5053f30,rewarded_1,unity,Unknown/Missing,Unknown/Missing,None,,Borin,3.0,4.0,Borin - T: 3 - Q: 4,Perşembe,Sabah,1.0.7,Türkiye,ANDROID,
2025-12-19 20:49:02+00:00,10016.0,Ad Rewarded,90a253e18789,rewarded_2,unity,Unknown/Missing,Unknown/Missing,None,,Cyra,1.0,11.0,Cyra - T: 1 - Q: 11,Cuma,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-19 20:49:12+00:00,10016.0,Ad Rewarded,018c285a4e92,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,1.0,1.0,Cyra - T: 1 - Q: 1,Cuma,Akşam,1.0.6,Türkiye,ANDROID,
2025-12-05 13:39:37+00:00,10439.0,Ad Rewarded,75ae03664d8f,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Astra,2.0,1.0,Astra - T: 2 - Q: 1,Cuma,Öğle,1.0.7,Türkiye,ANDROID,
2025-12-18 02:10:06+00:00,10500.0,Ad Load Failed,,,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,1,,,,,Perşembe,Gece,1.0.5,Türkiye,ANDROID,1.665426733443205
2025-12-23 18:55:03+00:00,10386.0,Ad Rewarded,7ecb82d1b4af,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Borin,3.0,3.0,Borin - T: 3 - Q: 3,Salı,Akşam,1.0.5,Türkiye,ANDROID,
2025-12-23 22:40:19+00:00,10385.0,Ad Rewarded,e4213172a50e,rewarded_2,admob,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,1.0,11.0,Cyra - T: 1 - Q: 11,Salı,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-23 22:40:53+00:00,10385.0,Ad Rewarded,989fd9941f93,None,None,Unknown/Missing,Unknown/Missing,None,,Borin,3.0,11.0,Borin - T: 3 - Q: 11,Salı,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-22 14:14:38+00:00,10247.0,Ad Rewarded,24c93fc1c6fc,None,unity,Unknown/Missing,Unknown/Missing,None,,Cyra,1.0,8.0,Cyra - T: 1 - Q: 8,Pazartesi,Öğle,1.0.5,United States,IOS,
2025-12-21 07:34:48+00:00,10136.0,Ad Rewarded,46a8fe9cd15c,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Borin,2.0,7.0,Borin - T: 2 - Q: 7,Pazar,Sabah,1.0.6,United States,IOS,
2025-12-11 13:02:00+00:00,10147.0,Ad Rewarded,b464f643026f,rewarded_2,None,Unknown/Missing,Unknown/Missing,None,,Dax,2.0,1.0,Dax - T: 2 - Q: 1,Perşembe,Öğle,1.0.7,Türkiye,ANDROID,
2025-12-20 09:43:08+00:00,10485.0,Ad Rewarded,d8560b82a17c,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,4.0,4.0,Dax - T: 4 - Q: 4,Cumartesi,Sabah,1.0.7,Türkiye,ANDROID,
2025-12-21 10:24:18+00:00,10487.0,Ad Rewarded,68e0ee6d402e,None,admob,Unknown/Missing,Unknown/Missing,instance_a,,Cyra,2.0,7.0,Cyra - T: 2 - Q: 7,Pazar,Sabah,1.0.6,Türkiye,ANDROID,
2025-12-21 10:26:37+00:00,10487.0,Ad Rewarded,1877516a346e,None,unity,Unknown/Missing,Unknown/Missing,instance_a,,Astra,2.0,8.0,Astra - T: 2 - Q: 8,Pazar,Sabah,1.0.7,Türkiye,ANDROID,
2025-12-23 19:51:02+00:00,10484.0,Ad Rewarded,9579ee6041f9,rewarded_1,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,2.0,6.0,Dax - T: 2 - Q: 6,Salı,Akşam,1.0.7,Türkiye,ANDROID,
2025-12-23 16:22:06+00:00,10314.0,Ad Rewarded,ac816433d336,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Borin,4.0,12.0,Borin - T: 4 - Q: 12,Salı,Öğle,1.0.5,United States,ANDROID,
2025-12-23 16:26:19+00:00,10314.0,Ad Rewarded,baec9111e9ac,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,None,,Borin,4.0,8.0,Borin - T: 4 - Q: 8,Salı,Öğle,1.0.7,United States,ANDROID,
2025-12-23 16:26:49+00:00,10314.0,Ad Rewarded,f2f7f372d512,rewarded_1,unity,Unknown/Missing,Unknown/Missing,None,,Borin,4.0,12.0,Borin - T: 4 - Q: 12,Salı,Öğle,1.0.7,United States,ANDROID,
2025-12-23 08:45:28+00:00,10415.0,Ad Rewarded,be3f609e4ac0,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Borin,3.0,3.0,Borin - T: 3 - Q: 3,Salı,Sabah,1.0.5,Türkiye,ANDROID,
2025-12-23 08:46:06+00:00,10415.0,Ad Rewarded,94aa61173d2c,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_b,,Cyra,2.0,2.0,Cyra - T: 2 - Q: 2,Salı,Sabah,1.0.5,Türkiye,ANDROID,
2025-12-23 09:31:24+00:00,10416.0,Ad Rewarded,fea192ced70d,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Astra,1.0,4.0,Astra - T: 1 - Q: 4,Salı,Sabah,1.0.7,Türkiye,ANDROID,
2025-12-09 18:23:29+00:00,10176.0,Ad Rewarded,c239494430c5,rewarded_1,ironSource,Unknown/Missing,Unknown/Missing,instance_a,,Dax,4.0,1.0,Dax - T: 4 - Q: 1,Salı,Akşam,1.0.6,United States,ANDROID,
2025-12-09 18:23:33+00:00,10176.0,Ad Rewarded,a6ce8c72c321,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Dax,1.0,11.0,Dax - T: 1 - Q: 11,Salı,Akşam,1.0.5,United States,ANDROID,
2025-12-09 18:30:17+00:00,10176.0,Ad Rewarded,25b71010ca66,rewarded_2,admob,Unknown/Missing,Unknown/Missing,instance_b,,Astra,4.0,9.0,Astra - T: 4 - Q: 9,Salı,Akşam,1.0.7,United States,ANDROID,
2025-12-09 18:32:05+00:00,10176.0,Ad Rewarded,d7e7b8c533b9,rewarded_2,unity,Unknown/Missing,Unknown/Missing,instance_a,,Dax,4.0,3.0,Dax - T: 4 - Q: 3,Salı,Akşam,1.0.7,United States,ANDROID,
2025-12-09 18:32:44+00:00,10176.0,Ad Rewarded,11a3716edb58,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_b,,Dax,2.0,2.0,Dax - T: 2 - Q: 2,Salı,Akşam,1.0.5,United States,ANDROID,
2025-12-21 08:16:45+00:00,10177.0,Ad Rewarded,f8a71ef98bfc,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_b,,Astra,4.0,2.0,Astra - T: 4 - Q: 2,Pazar,Sabah,1.0.6,United States,ANDROID,
2025-12-18 06:23:14+00:00,10393.0,Ad Rewarded,5fc30e1a7868,None,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Astra,1.0,5.0,Astra - T: 1 - Q: 5,Perşembe,Sabah,1.0.5,Türkiye,IOS,
2025-12-18 06:29:12+00:00,10393.0,Ad Rewarded,b1fc1a5b92db,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,None,,Astra,2.0,5.0,Astra - T: 2 - Q: 5,Perşembe,Sabah,1.0.6,Türkiye,IOS,
2025-12-18 16:51:32+00:00,10395.0,Ad Rewarded,4dd5d5153514,rewarded_2,admob,Unknown/Missing,Unknown/Missing,None,,Dax,1.0,10.0,Dax - T: 1 - Q: 10,Perşembe,Öğle,1.0.6,Türkiye,IOS,
2025-12-18 16:57:54+00:00,10395.0,Ad Rewarded,782e7deaebfd,None,admob,Unknown/Missing,Unknown/Missing,instance_a,,Dax,2.0,2.0,Dax - T: 2 - Q: 2,Perşembe,Öğle,1.0.6,Türkiye,IOS,
2025-12-22 04:20:08+00:00,10394.0,Ad Rewarded,b465ee596e3f,rewarded_2,None,Unknown/Missing,Unknown/Missing,instance_a,,Dax,1.0,5.0,Dax - T: 1 - Q: 5,Pazartesi,Gece,1.0.7,Türkiye,IOS,
2025-12-22 04:20:51+00:00,10394.0,Ad Rewarded,a7f98f7a454c,rewarded_2,admob,Unknown/Missing,Unknown/Missing,None,,Cyra,3.0,4.0,Cyra - T: 3 - Q: 4,Pazartesi,Gece,1.0.7,Türkiye,IOS,
2025-12-23 00:12:09+00:00,10396.0,Ad Rewarded,9b2279274079,rewarded_2,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Astra,2.0,6.0,Astra - T: 2 - Q: 6,Salı,Gece,1.0.7,Türkiye,IOS,
2025-12-16 21:23:24+00:00,10246.0,Ad Rewarded,555436634e34,None,admob,Unknown/Missing,Unknown/Missing,None,,Astra,2.0,12.0,Astra - T: 2 - Q: 12,Salı,Akşam,1.0.5,United States,IOS,
2025-12-17 13:15:41+00:00,10244.0,Ad Rewarded,73fd697ac769,None,ironSource,Unknown/Missing,Unknown/Missing,instance_b,,Astra,2.0,3.0,Astra - T: 2 - Q: 3,Çarşamba,Öğle,1.0.6,United States,IOS,
2025-12-17 13:17:15+00:00,10244.0,Ad Rewarded,904eaeac7865,None,unity,Unknown/Missing,Unknown/Missing,instance_b,,Astra,3.0,12.0,Astra - T: 3 - Q: 12,Çarşamba,Öğle,1.0.6,United States,IOS,
2025-12-17 13:17:37+00:00,10244.0,Ad Rewarded,73908fe77358,rewarded_1,None,Unknown/Missing,Unknown/Missing,instance_b,,Astra,4.0,11.0,Astra - T: 4 - Q: 11,Çarşamba,Öğle,1.0.7,United States,IOS,
2025-12-22 17:47:18+00:00,10426.0,Ad Rewarded,dfbf24a99099,rewarded_2,unity,Unknown/Missing,Unknown/Missing,None,,Borin,3.0,1.0,Borin - T: 3 - Q: 1,Pazartesi,Öğle,1.0.5,United States,ANDROID,
